stratum_id,lon,lat
15,-72.23792100525,39.726167346705
15,-72.2450623680617,39.7246029065155
15,-72.2522037174484,39.7221247157791
15,-72.2605277853014,39.7201946920476
15,-72.2676691437325,39.7186323566663
15,-72.2736202335771,39.7187259413761
15,-72.276000630581,39.7185409497272
15,-72.2807616002663,39.7178054525411
15,-72.2867051025638,39.7169785638444
15,-72.2938464633895,39.7156011465641
15,-72.3009802496747,39.7143150846194
15,-72.3069313253262,39.7133031563127
15,-72.3105020098395,39.7129331473805
15,-72.3152628109866,39.7131181287535
15,-72.3164530996929,39.7130267398435
15,-72.3188334943561,39.7126589625635
15,-72.3224041624151,39.7110073092426
15,-72.3259672334652,39.7076972085438
15,-72.3295378861924,39.7048506149784
15,-72.3307281406755,39.7020930816614
15,-72.3319183986791,39.6996096457339
15,-72.3331084740196,39.6969477663872
15,-72.3342987107603,39.6928076050239
15,-72.3342986399528,39.6872914656483
15,-72.3342985821921,39.6827917149608
15,-72.3342985243417,39.6782849786011
15,-72.3342984688636,39.673963049946
15,-72.3331081199654,39.6693665245318
15,-72.3319179573326,39.6652291654651
15,-72.3307276249144,39.6619168687155
15,-72.3283471865755,39.6588854797893
15,-72.3271568435222,39.6547452573559
15,-72.3247763708848,39.6490431221485
15,-72.3235860136933,39.6438023578856
15,-72.3224032416101,39.6392930620506
15,-72.3224032097224,39.6368095851228
15,-72.3224031683785,39.633589633506
15,-72.3235858364938,39.6300013137939
15,-72.3235857927973,39.6265980428626
15,-72.3247760389526,39.6231901351441
15,-72.324775985825,39.6190522176445
15,-72.3247759445013,39.615833664941
15,-72.3259660126304,39.6126082604603
15,-72.3283465299002,39.6077352664757
15,-72.3319171625629,39.6033173466817
15,-72.333107250814,39.6016586005935
15,-72.3342975206437,39.6000935824496
15,-72.3366778882414,39.5976109109275
15,-72.3402485338987,39.5942037882515
15,-72.3438116085406,39.5911626866746
15,-72.3473822684204,39.5888627888471
15,-72.3509529342352,39.5870250454723
15,-72.3545236105967,39.5860090120217
15,-72.3580942929192,39.5854574385873
15,-72.3604746900449,39.5852743196757
15,-72.3652280877195,39.5848120586186
15,-72.3676084896006,39.5849996270192
15,-72.3699888937728,39.5853658390269
